244	1	1
219	2	1
194	3	1
256	4	1
188	5	1
237	6	1
194	7	1
237	8	1
225	9	1
181	10	1
244	11	1
212	12	1
219	13	1
188	14	1
481	15	1
188	16	1
281	17	1
188	18	1
206	19	1
219	20	1
169	21	1
256	22	1
150	23	1
231	24	1
225	25	1
475	26	1
287	27	1
212	28	1
275	29	1
250	30	1
237	31	1
225	32	1
500	33	1
356	34	1
344	35	1
656	36	1
544	37	1
356	38	1
425	39	1
625	40	1
588	41	1
619	42	1
531	43	1
631	44	1
350	45	1
163	46	1
256	47	1
194	48	1
231	1	2
200	2	2
219	3	2
231	4	2
206	5	2
206	6	2
225	7	2
237	8	2
163	9	2
256	10	2
256	11	2
500	12	2
256	13	2
287	14	2
756	15	2
1444	16	2
875	17	2
594	18	2
356	19	2
256	20	2
256	21	2
275	22	2
300	23	2
544	24	2
631	25	2
588	26	2
606	27	2
419	28	2
225	29	2
263	30	2
237	31	2
369	32	2
344	33	2
263	34	2
1613	35	2
1419	36	2
725	37	2
362	38	2
406	39	2
619	40	2
613	41	2
556	42	2
575	43	2
537	44	2
544	45	2
275	46	2
212	47	2
237	48	2
269	1	3
181	2	3
338	3	3
263	4	3
231	5	3
250	6	3
194	7	3
250	8	3
169	9	3
244	10	3
425	11	3
588	12	3
875	13	3
631	14	3
200	15	3
250	16	3
194	17	3
231	18	3
219	19	3
206	20	3
237	21	3
181	22	3
231	23	3
250	24	3
175	25	3
231	26	3
237	27	3
181	28	3
225	29	3
231	30	3
237	31	3
256	32	3
225	33	3
725	34	3
662	35	3
800	36	3
881	37	3
731	38	3
831	39	3
863	40	3
894	41	3
919	42	3
806	43	3
787	44	3
287	45	3
269	46	3
356	47	3
275	48	3
225	1	4
287	2	4
237	3	4
250	4	4
206	5	4
269	6	4
275	7	4
206	8	4
237	9	4
250	10	4
431	11	4
388	12	4
281	13	4
287	14	4
250	15	4
250	16	4
300	17	4
331	18	4
319	19	4
256	20	4
350	21	4
781	22	4
725	23	4
819	24	4
688	25	4
1144	26	4
900	27	4
750	28	4
719	29	4
719	30	4
713	31	4
706	32	4
706	33	4
675	34	4
744	35	4
825	36	4
875	37	4
800	38	4
831	39	4
988	40	4
1038	41	4
1219	42	4
1231	43	4
1125	44	4
869	45	4
631	46	4
625	47	4
581	48	4
287	1	5
275	2	5
244	3	5
287	4	5
263	5	5
244	6	5
206	7	5
219	8	5
256	9	5
256	10	5
256	11	5
275	12	5
256	13	5
425	14	5
275	15	5
225	16	5
225	17	5
231	18	5
237	19	5
212	20	5
231	21	5
244	22	5
138	23	5
256	24	5
369	25	5
231	26	5
250	27	5
244	28	5
188	29	5
225	30	5
644	31	5
731	32	5
669	33	5
725	34	5
688	35	5
319	36	5
1462	37	5
1050	38	5
313	39	5
512	40	5
338	41	5
444	42	5
794	43	5
575	44	5
331	45	5
225	46	5
200	47	5
269	48	5
188	1	6
231	2	6
256	3	6
194	4	6
244	5	6
181	6	6
250	7	6
225	8	6
188	9	6
250	10	6
206	11	6
225	12	6
494	13	6
275	14	6
225	15	6
225	16	6
231	17	6
194	18	6
225	19	6
175	20	6
244	21	6
206	22	6
181	23	6
500	24	6
306	25	6
313	26	6
244	27	6
237	28	6
244	29	6
200	30	6
250	31	6
725	32	6
1381	33	6
800	34	6
588	35	6
669	36	6
669	37	6
519	38	6
450	39	6
544	40	6
613	41	6
669	42	6
569	43	6
606	44	6
256	45	6
225	46	6
237	47	6
206	48	6
269	1	7
188	2	7
244	3	7
256	4	7
175	5	7
263	6	7
212	7	7
231	8	7
206	9	7
256	10	7
481	11	7
400	12	7
806	13	7
856	14	7
1212	15	7
400	16	7
406	17	7
388	18	7
344	19	7
356	20	7
300	21	7
250	22	7
244	23	7
225	24	7
181	25	7
237	26	7
237	27	7
181	28	7
237	29	7
231	30	7
250	31	7
681	32	7
800	33	7
750	34	7
700	35	7
881	36	7
756	37	7
725	38	7
731	39	7
844	40	7
831	41	7
869	42	7
894	43	7
831	44	7
881	45	7
325	46	7
231	47	7
200	48	7
269	1	8
231	2	8
206	3	8
250	4	8
225	5	8
225	6	8
231	7	8
225	8	8
225	9	8
219	10	8
237	11	8
569	12	8
300	13	8
287	14	8
206	15	8
394	16	8
356	17	8
394	18	8
1419	19	8
1031	20	8
481	21	8
325	22	8
263	23	8
400	24	8
675	25	8
656	26	8
800	27	8
669	28	8
662	29	8
637	30	8
412	31	8
556	32	8
956	33	8
1087	34	8
1356	35	8
1400	36	8
669	37	8
625	38	8
1000	39	8
563	40	8
512	41	8
537	42	8
512	43	8
531	44	8
425	45	8
188	46	8
219	47	8
188	48	8
237	1	9
200	2	9
219	3	9
206	4	9
181	5	9
244	6	9
169	7	9
250	8	9
169	9	9
219	10	9
194	11	9
575	12	9
287	13	9
425	14	9
275	15	9
1025	16	9
544	17	9
225	18	9
156	19	9
225	20	9
181	21	9
206	22	9
163	23	9
237	24	9
156	25	9
225	26	9
144	27	9
244	28	9
188	29	9
362	30	9
313	31	9
313	32	9
256	33	9
263	34	9
481	35	9
438	36	9
319	37	9
269	38	9
338	39	9
419	40	9
406	41	9
456	42	9
412	43	9
250	44	9
188	45	9
212	46	9
212	47	9
188	48	9
194	1	10
219	2	10
188	3	10
231	4	10
175	5	10
206	6	10
188	7	10
212	8	10
181	9	10
225	10	10
156	11	10
613	12	10
250	13	10
344	14	10
350	15	10
512	16	10
456	17	10
412	18	10
531	19	10
469	20	10
469	21	10
581	22	10
512	23	10
575	24	10
506	25	10
450	26	10
325	27	10
269	28	10
338	29	10
400	30	10
331	31	10
375	32	10
738	33	10
731	34	10
625	35	10
294	36	10
350	37	10
900	38	10
400	39	10
412	40	10
438	41	10
563	42	10
556	43	10
537	44	10
212	45	10
237	46	10
237	47	10
181	48	10
250	1	11
200	2	11
237	3	11
206	4	11
212	5	11
244	6	11
206	7	11
237	8	11
181	9	11
237	10	11
456	11	11
531	12	11
263	13	11
200	14	11
237	15	11
175	16	11
231	17	11
356	18	11
819	19	11
550	20	11
350	21	11
287	22	11
281	23	11
338	24	11
219	25	11
319	26	11
281	27	11
369	28	11
431	29	11
419	30	11
313	31	11
256	32	11
244	33	11
231	34	11
519	35	11
650	36	11
775	37	11
800	38	11
487	39	11
575	40	11
619	41	11
619	42	11
625	43	11
531	44	11
594	45	11
550	46	11
