406	1	1
369	2	1
400	3	1
131	4	1
131	5	1
125	6	1
125	7	1
119	8	1
125	9	1
188	10	1
169	11	1
144	12	1
131	13	1
125	14	1
125	15	1
131	16	1
125	17	1
119	18	1
131	19	1
144	20	1
400	21	1
244	22	1
200	23	1
206	24	1
181	25	1
494	26	1
444	27	1
237	28	1
225	29	1
175	30	1
181	31	1
181	32	1
237	33	1
206	34	1
231	35	1
250	36	1
156	37	1
169	38	1
138	39	1
344	40	1
375	41	1
475	42	1
606	43	1
400	44	1
313	45	1
294	46	1
300	47	1
306	48	1
256	1	2
313	2	2
406	3	2
194	4	2
119	5	2
119	6	2
125	7	2
125	8	2
125	9	2
131	10	2
119	11	2
119	12	2
113	13	2
119	14	2
138	15	2
344	16	2
344	17	2
231	18	2
150	19	2
163	20	2
156	21	2
169	22	2
237	23	2
138	24	2
113	25	2
125	26	2
125	27	2
131	28	2
113	29	2
119	30	2
119	31	2
119	32	2
119	33	2
119	34	2
125	35	2
131	36	2
119	37	2
119	38	2
119	39	2
150	40	2
281	41	2
394	42	2
463	43	2
881	44	2
444	45	2
512	46	2
394	47	2
356	48	2
331	1	3
319	2	3
281	3	3
281	4	3
419	5	3
362	6	3
150	7	3
169	8	3
163	9	3
169	10	3
156	11	3
219	12	3
325	13	3
306	14	3
212	15	3
150	16	3
125	17	3
144	18	3
150	19	3
138	20	3
206	21	3
338	22	3
138	23	3
144	24	3
138	25	3
125	26	3
119	27	3
131	28	3
400	29	3
688	30	3
669	31	3
694	32	3
606	33	3
637	34	3
981	35	3
1087	36	3
875	37	3
800	38	3
644	39	3
887	40	3
1006	41	3
656	42	3
606	43	3
963	44	3
656	45	3
1163	46	3
700	47	3
463	48	3
338	1	4
331	2	4
344	3	4
756	4	4
237	5	4
231	6	4
237	7	4
194	8	4
175	9	4
156	10	4
175	11	4
175	12	4
175	13	4
150	14	4
138	15	4
131	16	4
144	17	4
263	18	4
325	19	4
281	20	4
144	21	4
150	22	4
131	23	4
125	24	4
169	25	4
225	26	4
1431	27	4
700	28	4
850	29	4
869	30	4
875	31	4
819	32	4
1488	33	4
2144	34	4
1419	35	4
594	36	4
1188	37	4
2619	38	4
2369	39	4
2125	40	4
2519	41	4
2188	42	4
1413	43	4
831	44	4
1344	45	4
1388	46	4
794	47	4
594	48	4
481	1	5
444	2	5
438	3	5
425	4	5
419	5	5
969	6	5
1163	7	5
787	8	5
163	9	5
156	10	5
144	11	5
138	12	5
144	13	5
138	14	5
150	15	5
150	16	5
150	17	5
356	18	5
225	19	5
256	20	5
287	21	5
244	22	5
481	23	5
706	24	5
181	25	5
281	26	5
269	27	5
294	28	5
225	29	5
294	30	5
313	31	5
237	32	5
237	33	5
1488	34	5
762	35	5
412	36	5
206	37	5
131	38	5
175	39	5
169	40	5
163	41	5
313	42	5
350	43	5
412	44	5
319	45	5
738	46	5
1706	47	5
1363	48	5
731	1	6
438	2	6
375	3	6
369	4	6
356	5	6
356	6	6
150	7	6
125	8	6
131	9	6
125	10	6
225	11	6
313	12	6
150	13	6
131	14	6
150	15	6
200	16	6
156	17	6
150	18	6
181	19	6
150	20	6
231	21	6
219	22	6
294	23	6
263	24	6
269	25	6
294	26	6
163	27	6
194	28	6
237	29	6
188	30	6
356	31	6
863	32	6
806	33	6
269	34	6
975	35	6
394	36	6
362	37	6
1100	38	6
450	39	6
306	40	6
388	41	6
1244	42	6
1400	43	6
819	44	6
713	45	6
506	46	6
531	47	6
394	48	6
375	1	7
394	2	7
344	3	7
269	4	7
131	5	7
125	6	7
125	7	7
119	8	7
138	9	7
131	10	7
131	11	7
125	12	7
131	13	7
119	14	7
119	15	7
306	16	7
362	17	7
181	18	7
163	19	7
163	20	7
156	21	7
206	22	7
212	23	7
144	24	7
138	25	7
181	26	7
212	27	7
144	28	7
119	29	7
206	30	7
181	31	7
219	32	7
1363	33	7
1000	34	7
762	35	7
738	36	7
713	37	7
731	38	7
975	39	7
656	40	7
831	41	7
694	42	7
606	43	7
750	44	7
787	45	7
775	46	7
794	47	7
637	48	7
331	1	8
150	2	8
150	3	8
156	4	8
138	5	8
144	6	8
150	7	8
138	8	8
131	9	8
119	10	8
119	11	8
125	12	8
131	13	8
131	14	8
131	15	8
181	16	8
375	17	8
250	18	8
225	19	8
175	20	8
138	21	8
169	22	8
113	23	8
131	24	8
138	25	8
138	26	8
113	27	8
113	28	8
119	29	8
125	30	8
144	31	8
169	32	8
169	33	8
156	34	8
175	35	8
169	36	8
169	37	8
344	38	8
525	39	8
356	40	8
338	41	8
313	42	8
450	43	8
713	44	8
512	45	8
456	46	8
394	47	8
400	48	8
231	1	9
313	2	9
375	3	9
344	4	9
256	5	9
131	6	9
119	7	9
131	8	9
119	9	9
119	10	9
125	11	9
119	12	9
131	13	9
119	14	9
125	15	9
125	16	9
419	17	9
512	18	9
188	19	9
169	20	9
125	21	9
131	22	9
138	23	9
138	24	9
150	25	9
125	26	9
175	27	9
194	28	9
212	29	9
150	30	9
144	31	9
131	32	9
113	33	9
200	34	9
738	35	9
656	36	9
613	37	9
219	38	9
194	39	9
219	40	9
338	41	9
850	42	9
1244	43	9
594	44	9
606	45	9
531	46	9
450	47	9
263	48	9
269	1	10
212	2	10
181	3	10
188	4	10
169	5	10
163	6	10
169	7	10
156	8	10
150	9	10
144	10	10
138	11	10
125	12	10
125	13	10
131	14	10
138	15	10
375	16	10
131	17	10
125	18	10
237	19	10
412	20	10
194	21	10
231	22	10
131	23	10
138	24	10
156	25	10
231	26	10
113	27	10
138	28	10
125	29	10
113	30	10
106	31	10
119	32	10
169	33	10
181	34	10
794	35	10
344	36	10
169	37	10
138	38	10
175	39	10
206	40	10
206	41	10
237	42	10
388	43	10
825	44	10
1231	45	10
1188	46	10
431	47	10
444	48	10
450	1	11
463	2	11
525	3	11
338	4	11
338	5	11
163	6	11
169	7	11
188	8	11
206	9	11
181	10	11
119	11	11
113	12	11
113	13	11
113	14	11
113	15	11
106	16	11
150	17	11
406	18	11
369	19	11
181	20	11
175	21	11
113	22	11
125	23	11
175	24	11
150	25	11
200	26	11
163	27	11
163	28	11
169	29	11
188	30	11
400	31	11
894	32	11
644	33	11
594	34	11
563	35	11
519	36	11
588	37	11
463	38	11
450	39	11
475	40	11
681	41	11
469	42	11
581	43	11
456	44	11
469	45	11
362	46	11
175	47	11
138	48	11
131	1	12
131	2	12
131	3	12
131	4	12
119	5	12
125	6	12
119	7	12
119	8	12
144	9	12
125	10	12
119	11	12
119	12	12
138	13	12
125	14	12
119	15	12
244	16	12
294	17	12
344	18	12
256	19	12
163	20	12
131	21	12
131	22	12
125	23	12
125	24	12
125	25	12
119	26	12
113	27	12
113	28	12
119	29	12
138	30	12
156	31	12
144	32	12
325	33	12
188	34	12
200	35	12
388	36	12
319	37	12
269	38	12
212	39	12
319	40	12
419	41	12
369	42	12
400	43	12
531	44	12
450	45	12
438	46	12
475	47	12
275	48	12
212	1	13
206	2	13
206	3	13
244	4	13
125	5	13
138	6	13
119	7	13
113	8	13
131	9	13
125	10	13
125	11	13
125	12	13
125	13	13
119	14	13
119	15	13
113	16	13
163	17	13
94	18	13
231	19	13
325	20	13
350	21	13
425	22	13
163	23	13
163	24	13
200	25	13
287	26	13
281	27	13
344	28	13
375	29	13
331	30	13
250	31	13
263	32	13
319	33	13
350	34	13
250	35	13
325	36	13
275	37	13
138	38	13
188	39	13
244	40	13
294	41	13
319	42	13
331	43	13
438	44	13
244	45	13
469	46	13
388	47	13
269	48	13
181	1	14
169	2	14
212	3	14
219	4	14
119	5	14
125	6	14
125	7	14
125	8	14
125	9	14
138	10	14
119	11	14
113	12	14
113	13	14
569	14	14
719	15	14
394	16	14
275	17	14
125	18	14
138	19	14
156	20	14
131	21	14
138	22	14
119	23	14
156	24	14
206	25	14
263	26	14
194	27	14
175	28	14
175	29	14
163	30	14
163	31	14
188	32	14
175	33	14
169	34	14
181	35	14
244	36	14
237	37	14
200	38	14
256	39	14
212	40	14
256	41	14
563	42	14
269	43	14
306	44	14
313	45	14
338	46	14
406	47	14
188	48	14
